,combination.compound.dt50.sediment,combination.compound.dt50.soil,combination.compound.dt50.surfaceWater,combination.compound.dt50.system,combination.compound.freundlich,combination.compound.henry,combination.compound.koc,combination.compound.molarMass,combination.compound.name,combination.compound.plant_uptake,combination.compound.reference_temperature,combination.compound.vapor_pressure,combination.compound.water_solubility,combination.gap.arguments.apply_every_n_years,combination.gap.arguments.bbch,combination.gap.arguments.interval,combination.gap.arguments.modelCrop,combination.gap.arguments.name,combination.gap.arguments.number_of_applications,combination.gap.arguments.rate,combination.gap.arguments.season,combination.gap.type,combination.scenarios.0,0.compound_pec,0.compound_name
45,6.0,236.58,6.0,6.0,0.97322,1.07e-10,1067.31,300.0,Compound -837814231957665207,0.0,20.0,2.1e-08,57696.8266,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0370502236862915,Compound -837814231957665207
46,6.0,226.89,6.0,6.0,0.9959,0.000286,256.95,300.0,Compound 2673915977175471534,0.0,20.0,0.00098,1031.2148,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,2.264557901861484,Compound 2673915977175471534
47,6.0,6.93,6.0,6.0,0.90747,2.09e-05,3.54,300.0,Compound 5155356985617905293,0.0,20.0,2.9e-05,410.4821,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1133402405980223,Compound 5155356985617905293
48,6.0,1273.85,6.0,6.0,0.92807,0.582,707.96,300.0,Compound -4592472422383585454,0.0,20.0,0.0012,0.6403,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0015038348665597,Compound -4592472422383585454
49,6.0,83.13,6.0,6.0,0.96413,160.0,7.94,300.0,Compound 7181850830622712961,0.0,20.0,7100.0,13433.9024,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0090181474336314,Compound 7181850830622712961
50,6.0,13.79,6.0,6.0,0.90738,2.13,1.49,300.0,Compound -7904553359696766827,0.0,20.0,25000.0,3513721.4255,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1045329822689603,Compound -7904553359696766827
51,6.0,12.86,6.0,6.0,0.95237,0.00505,1420.16,300.0,Compound 1940130135716325537,0.0,20.0,0.39,22944.2611,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 1940130135716325537
52,6.0,7.43,6.0,6.0,0.99676,5.37,25.73,300.0,Compound -5167126161989027608,0.0,20.0,270.0,15180.4922,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.4344327931943707e-05,Compound -5167126161989027608
53,6.0,6.07,6.0,6.0,0.95973,9.35e-07,1.92,300.0,Compound -3669046196727843600,0.0,20.0,3e-08,9.591,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1490527772014107,Compound -3669046196727843600
54,6.0,252.21,6.0,6.0,0.97877,0.0717,278.02,300.0,Compound -8512191949896838028,0.0,20.0,13000.0,52911077.8796,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.2453836137429597,Compound -8512191949896838028
55,6.0,11.22,6.0,6.0,0.99554,0.0283,234.5,300.0,Compound -5148461984965441544,0.0,20.0,1.8,19606.7886,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,5.506943173222717e-07,Compound -5148461984965441544
56,6.0,14.59,6.0,6.0,0.97311,7.33,283.12,300.0,Compound 7165399266043532646,0.0,20.0,0.0046,0.1876,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,9.523668452411424e-07,Compound 7165399266043532646
57,6.0,30.43,6.0,6.0,0.99099,0.0331,692.21,300.0,Compound 4239561350775966696,0.0,20.0,0.069,630.1516,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,7.982464819937449e-08,Compound 4239561350775966696
58,6.0,1250.69,6.0,6.0,0.93685,3.18e-08,3616.52,300.0,Compound -1448855415330075663,0.0,20.0,7.2e-11,0.6842,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,9.214922811612188e-07,Compound -1448855415330075663
59,6.0,62.47,6.0,6.0,0.99849,16.2,0.09,300.0,Compound -5936627328512267213,0.0,20.0,4.0,74.9073,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.10674205812485,Compound -5936627328512267213
60,6.0,29.24,6.0,6.0,0.98921,1.99,71.02,300.0,Compound 3197997700248426430,0.0,20.0,0.0008,0.1204,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1234035278030426,Compound 3197997700248426430
61,6.0,4.5,6.0,6.0,0.99155,0.843,39.51,300.0,Compound -8383577075296750756,0.0,20.0,0.021,7.6289,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0026059199110442,Compound -8383577075296750756
62,6.0,5.69,6.0,6.0,0.97862,0.000395,3.99,300.0,Compound 6149829393734346037,0.0,20.0,0.00025,187.5826,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.045640247808831,Compound 6149829393734346037
63,6.0,273.64,6.0,6.0,0.97676,0.686,683.54,300.0,Compound 8091901327875812280,0.0,20.0,0.9,392.735,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.038726714862287,Compound 8091901327875812280
0,6.0,23.91,6.0,6.0,0.95498,5.45e-10,697.43,300.0,Compound 6258776495615150625,0.0,20.0,0.86,475406353006.873,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,2.0042407577718963e-11,Compound 6258776495615150625
1,6.0,11.9,6.0,6.0,0.95179,0.0172,11.91,300.0,Compound 1554693811946284273,0.0,20.0,0.006,105.2279,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0818674654417587,Compound 1554693811946284273
2,6.0,542.79,6.0,6.0,0.92791,1.08,303.53,300.0,Compound -8761452817572034431,0.0,20.0,0.0016,0.4548,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.8249629553413254,Compound -8761452817572034431
3,6.0,21.34,6.0,6.0,0.9354,1.94e-10,53.54,300.0,Compound 7830414913502502288,0.0,20.0,3.1e-06,4729927.5881,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0335331797117318,Compound 7830414913502502288
4,6.0,251.07,6.0,6.0,0.90683,0.0356,778.45,300.0,Compound -6323391271329803095,0.0,20.0,0.016,134.5363,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.012609814927195,Compound -6323391271329803095
5,6.0,305.71,6.0,6.0,0.97864,0.457,483.23,300.0,Compound -7461024279735071254,0.0,20.0,0.017,11.2239,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.4318732803193995,Compound -7461024279735071254
6,6.0,17.12,6.0,6.0,0.99127,3.99,0.84,300.0,Compound 3472044084009954152,0.0,20.0,0.019,1.4487,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1094029658215669,Compound 3472044084009954152
7,6.0,358.44,6.0,6.0,0.99596,0.413,2795.81,300.0,Compound 5948855022781299445,0.0,20.0,0.52,378.1333,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,5.763364422303187e-05,Compound 5948855022781299445
8,6.0,375.23,6.0,6.0,0.97639,0.248,6696.64,300.0,Compound 5581592697552278771,0.0,20.0,0.16,190.7499,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.498036017051477e-18,Compound 5581592697552278771
9,6.0,2364.77,6.0,6.0,0.95094,0.112,619.22,300.0,Compound -6070225452933686160,0.0,20.0,0.0021,5.6825,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.4967098503547307,Compound -6070225452933686160
10,6.0,888.43,6.0,6.0,0.9004,0.114,27088.31,300.0,Compound 177731834961914525,0.0,20.0,0.0048,12.6499,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 177731834961914525
11,6.0,193.1,6.0,6.0,0.9827,151.0,31.68,300.0,Compound -113650466010834349,0.0,20.0,41.0,81.1946,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0162152567572537,Compound -113650466010834349
12,6.0,26.59,6.0,6.0,0.97113,1.38e-08,46.07,300.0,Compound -7856467266122444107,0.0,20.0,9e-05,1964446.784,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0669218570677067,Compound -7856467266122444107
13,6.0,298.75,6.0,6.0,0.90473,8.15e-09,576.75,300.0,Compound 4847482648070699880,0.0,20.0,2.4e-05,878652.3213,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0004356686460836,Compound 4847482648070699880
14,6.0,2219.62,6.0,6.0,0.93314,13.3,82.11,300.0,Compound 719079879157621181,0.0,20.0,0.35,7.8282,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.2551039745325588,Compound 719079879157621181
15,6.0,835.25,6.0,6.0,0.99875,0.0391,12152.61,300.0,Compound -3689550282823384070,0.0,20.0,0.81,6207.7729,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,1.170039216080503e-18,Compound -3689550282823384070
16,6.0,8.46,6.0,6.0,0.98324,525.0,4.33,300.0,Compound 3687821125296541230,0.0,20.0,460.0,261.7608,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0031735620257448,Compound 3687821125296541230
17,6.0,4189.9,6.0,6.0,0.94645,0.00137,6748.93,300.0,Compound -2506537290317755674,0.0,20.0,3.5e-06,0.7666,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,4.8448209053162736e-14,Compound -2506537290317755674
18,6.0,260.02,6.0,6.0,0.98805,0.000382,22148.83,300.0,Compound -2985469020008518982,0.0,20.0,1.8e-06,1.446,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.7519220525785673e-18,Compound -2985469020008518982
19,6.0,13.8,6.0,6.0,0.97228,5.21,19.52,300.0,Compound -1691553447077099574,0.0,20.0,0.41,23.418,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0747977033256503,Compound -1691553447077099574
20,6.0,684.74,6.0,6.0,0.96367,6.55e-06,72337.93,300.0,Compound 2524100518458923891,0.0,20.0,8.1e-08,3.7157,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 2524100518458923891
21,6.0,163.52,6.0,6.0,0.90448,0.000128,170.95,300.0,Compound -2507301130795626262,0.0,20.0,0.00076,1770.4833,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.7197409748342316,Compound -2507301130795626262
22,6.0,87.94,6.0,6.0,0.91156,10.4,15.61,300.0,Compound 546306051791217481,0.0,20.0,1.4,39.0428,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.1906290998073757,Compound 546306051791217481
23,6.0,59.36,6.0,6.0,0.98577,1.61,16.12,300.0,Compound 1658409196249432146,0.0,20.0,130.0,24397.4203,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.0082382752243957,Compound 1658409196249432146
24,6.0,4861.21,6.0,6.0,0.98232,147.0,4.08,300.0,Compound -4766338239341525644,0.0,20.0,3.7,7.4823,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0291293571723309,Compound -4766338239341525644
25,6.0,10.71,6.0,6.0,0.964,0.953,11.41,300.0,Compound 6781784448079334858,0.0,20.0,0.0024,0.7571,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0428678712312924,Compound 6781784448079334858
26,6.0,33.25,6.0,6.0,0.97569,3.07e-10,133.08,300.0,Compound -3556600851231909446,0.0,20.0,1.2e-07,119306.9745,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0427818876377053,Compound -3556600851231909446
27,6.0,66.42,6.0,6.0,0.97043,2.45e-08,98.01,300.0,Compound 8986403735418005988,0.0,20.0,7.1e-06,86505.6438,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.3707453277009729,Compound 8986403735418005988
28,6.0,412.81,6.0,6.0,0.98344,25.6,5920.2,300.0,Compound -2709889124947620293,0.0,20.0,35.0,406.146,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,6.770988285379494e-08,Compound -2709889124947620293
29,6.0,39.01,6.0,6.0,0.94275,3.41,44.04,300.0,Compound 2312662898933425912,0.0,20.0,1.5,130.3306,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0567032371389162,Compound 2312662898933425912
30,6.0,845.59,6.0,6.0,0.98645,12.3,11682.53,300.0,Compound 6077043064580100302,0.0,20.0,0.19,4.6922,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,7.763881651359823e-20,Compound 6077043064580100302
31,6.0,9.43,6.0,6.0,0.97487,0.00757,8.73,300.0,Compound -2325765905373267181,0.0,20.0,4.2e-05,1.6643,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1005701661288566,Compound -2325765905373267181
32,6.0,151.11,6.0,6.0,0.94004,3.28e-05,303.07,300.0,Compound 9211763390568935406,0.0,20.0,0.0064,58253.6458,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.5114336990302466,Compound 9211763390568935406
33,6.0,138.08,6.0,6.0,0.97491,3.56,108.24,300.0,Compound 954841399882881682,0.0,20.0,0.00032,0.0273,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.3672312325177124,Compound 954841399882881682
34,6.0,8.16,6.0,6.0,0.97695,1.86e-07,10.94,300.0,Compound 5753286417964046914,0.0,20.0,2e-05,33035.7899,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0824985800556683,Compound 5753286417964046914
35,6.0,30.54,6.0,6.0,0.99938,0.000604,143.44,300.0,Compound -7574331831362235058,0.0,20.0,19.0,9450581.2714,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1096088720939664,Compound -7574331831362235058
36,6.0,1.74,6.0,6.0,0.99058,8.21e-05,5.18,300.0,Compound -2877292944967557701,0.0,20.0,8.5e-05,311.3595,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,6.70981978042886e-08,Compound -2877292944967557701
37,6.0,3.29,6.0,6.0,0.96201,4.01,13.64,300.0,Compound -4051814392165062596,0.0,20.0,7.6,571.2939,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.013915269219311,Compound -4051814392165062596
38,6.0,57.89,6.0,6.0,0.95235,1.25,134.11,300.0,Compound 4809464474972894091,0.0,20.0,0.34,81.105,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.056029526599586,Compound 4809464474972894091
39,6.0,11.76,6.0,6.0,0.9554,0.0172,12.22,300.0,Compound -3897683508296340733,0.0,20.0,0.098,1717.0602,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1393014286407884,Compound -3897683508296340733
40,6.0,15.89,6.0,6.0,0.95056,0.000856,42.15,300.0,Compound -3494707591831971639,0.0,20.0,0.042,14814.9365,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0366620466462748,Compound -3494707591831971639
41,6.0,437.07,6.0,6.0,0.99644,0.000506,705.86,300.0,Compound -954311572656864946,0.0,20.0,4.6e-06,2.7446,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.3281350609178713,Compound -954311572656864946
42,6.0,62.89,6.0,6.0,0.98742,5.68e-05,195.21,300.0,Compound 5460714702274100714,0.0,20.0,0.053,278301.088,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1043840746492748,Compound 5460714702274100714
43,6.0,783.9,6.0,6.0,0.99729,24.0,3283.93,300.0,Compound 4919895067720056518,0.0,20.0,0.066,0.821,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0004369493259866,Compound 4919895067720056518
44,6.0,0.31,6.0,6.0,0.99561,21.5,4.53,300.0,Compound 3692875272847632245,0.0,20.0,8.4,116.6512,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,5.50357545725566e-06,Compound 3692875272847632245
45,6.0,56.25,6.0,6.0,0.96878,0.00426,158.37,300.0,Compound -6253223556123386043,0.0,20.0,0.014,985.6222,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.29019104957038,Compound -6253223556123386043
46,6.0,79.48,6.0,6.0,0.90694,0.0176,182.58,300.0,Compound 1871502279168914541,0.0,20.0,25.0,420511.7098,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.002365545032895,Compound 1871502279168914541
47,6.0,31.35,6.0,6.0,0.90484,7.13,10.37,300.0,Compound -5100615011542304666,0.0,20.0,14.0,584.1282,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1103668871515761,Compound -5100615011542304666
48,6.0,12.15,6.0,6.0,0.95664,0.619,650.88,300.0,Compound -8956025751383642035,0.0,20.0,0.05,24.0756,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.10488460687375e-17,Compound -8956025751383642035
49,6.0,22.94,6.0,6.0,0.92299,0.00894,51.39,300.0,Compound 1938980456575762415,0.0,20.0,0.00026,8.8695,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1915024431610254,Compound 1938980456575762415
50,6.0,113.57,6.0,6.0,0.98411,0.0654,334.49,300.0,Compound 6409294697410958583,0.0,20.0,2.8,13052.7585,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0374105238667649,Compound 6409294697410958583
51,6.0,3036.39,6.0,6.0,0.9771,36.8,734.32,300.0,Compound 298628974207649907,0.0,20.0,120000.0,999073.685,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0550381801086963,Compound 298628974207649907
52,6.0,28.62,6.0,6.0,0.91252,6.04e-07,53.87,300.0,Compound -2162870098164909261,0.0,20.0,0.00088,435730.9707,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0681907303814266,Compound -2162870098164909261
53,6.0,98.52,6.0,6.0,0.95658,0.15,300.0,300.0,Compound -8367160371499509572,0.0,20.0,0.0014,2.7111,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0648500128008493,Compound -8367160371499509572
54,6.0,275.33,6.0,6.0,0.99409,0.147,950.95,300.0,Compound 2919310124804864413,0.0,20.0,720.0,1466079.0442,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0014469805236625,Compound 2919310124804864413
55,6.0,16.35,6.0,6.0,0.91982,81.7,138.45,300.0,Compound -6276585951745472215,0.0,20.0,0.54,1.9918,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,2.8399022275261775e-05,Compound -6276585951745472215
56,6.0,15.39,6.0,6.0,0.94981,1.28e-09,939.0,300.0,Compound -4682832111732286294,0.0,20.0,5e-08,11650.0852,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.2534086482275031e-20,Compound -4682832111732286294
57,6.0,157.37,6.0,6.0,0.97857,0.6,421.93,300.0,Compound -604335830801222950,0.0,20.0,2.6e-05,0.0131,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0163834308270842,Compound -604335830801222950
58,6.0,7130.42,6.0,6.0,0.97309,2.03,1090.3,300.0,Compound 6566589769447314943,0.0,20.0,0.019,2.7653,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0017087008797728,Compound 6566589769447314943
59,6.0,8.23,6.0,6.0,0.95337,5.13e-05,10.09,300.0,Compound 8588128437642719818,0.0,20.0,0.028,162985.0295,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0332950554276184,Compound 8588128437642719818
60,6.0,11.83,6.0,6.0,0.97217,0.149,16.41,300.0,Compound -4901061529809811105,0.0,20.0,0.17,336.0931,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0996863942929772,Compound -4901061529809811105
61,6.0,12.81,6.0,6.0,0.95269,0.0714,12.68,300.0,Compound 2272105930158422528,0.0,20.0,0.0066,27.5175,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0706172566492688,Compound 2272105930158422528
62,6.0,16.25,6.0,6.0,0.92629,3.3e-07,39.51,300.0,Compound -6466699941641939194,0.0,20.0,0.00028,253198.8463,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0018549666276688,Compound -6466699941641939194
63,6.0,22.32,6.0,6.0,0.93667,0.0117,669.95,300.0,Compound -2955900639453706,0.0,20.0,0.27,6859.3596,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.664710451150216e-13,Compound -2955900639453706
0,6.0,11.63,6.0,6.0,0.93703,0.00776,25.33,300.0,Compound 1536109453525675629,0.0,20.0,15.0,566702.0193,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1035735550461757,Compound 1536109453525675629
1,6.0,13.73,6.0,6.0,0.97526,0.92,24.95,300.0,Compound -3729094868749612330,0.0,20.0,0.042,13.6345,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0425418508037194,Compound -3729094868749612330
2,6.0,1953.93,6.0,6.0,0.93606,3.78,594.17,300.0,Compound 8345864264333158511,0.0,20.0,0.065,5.1696,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0106075243404088,Compound 8345864264333158511
3,6.0,34.13,6.0,6.0,0.90763,0.839,22.04,300.0,Compound -6981642043733874151,0.0,20.0,14.0,5176.8644,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.7475976853591466,Compound -6981642043733874151
4,6.0,581.05,6.0,6.0,0.99891,2.68,307.68,300.0,Compound 6771910583578524917,0.0,20.0,9.0,1005.4058,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.7897849903013414,Compound 6771910583578524917
5,6.0,326.85,6.0,6.0,0.93787,112.0,55.45,300.0,Compound -5866102126686632041,0.0,20.0,0.00032,0.0009,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0347473478503629,Compound -5866102126686632041
6,6.0,49.97,6.0,6.0,0.95746,17.2,17.19,300.0,Compound 4521982920766625370,0.0,20.0,19.0,339.5659,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0652543347275598,Compound 4521982920766625370
7,6.0,107.74,6.0,6.0,0.92802,0.0515,270.39,300.0,Compound -6268450803303579465,0.0,20.0,0.15,865.4001,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1174075851914455,Compound -6268450803303579465
8,6.0,5.44,6.0,6.0,0.92017,9.29e-06,14.96,300.0,Compound 7527861051601054141,0.0,20.0,9.4e-07,30.2428,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0038516369900606,Compound 7527861051601054141
9,6.0,137.97,6.0,6.0,0.91934,1.77,290.92,300.0,Compound -8866470170484209622,0.0,20.0,13.0,2246.1325,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0406969640209276,Compound -8866470170484209622
10,6.0,59.52,6.0,6.0,0.96244,0.000112,1064.47,300.0,Compound 813795007424892709,0.0,20.0,0.00015,392.4725,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,5.222908879784971e-07,Compound 813795007424892709
11,6.0,132.06,6.0,6.0,0.92782,9.62e-05,386.18,300.0,Compound -1827875788446970167,0.0,20.0,0.052,162497.3186,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0675296166619113,Compound -1827875788446970167
12,6.0,281.22,6.0,6.0,0.92555,1.78,319.76,300.0,Compound -5801685689016068999,0.0,20.0,11.0,1781.958,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0547001629718453,Compound -5801685689016068999
13,6.0,249.69,6.0,6.0,0.98609,4.78e-05,681.27,300.0,Compound 294074802825514649,0.0,20.0,0.095,598231.2827,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0368663078515173,Compound 294074802825514649
14,6.0,97.13,6.0,6.0,0.9452,2.56,125.3,300.0,Compound -6059348091719156802,0.0,20.0,53.0,6141.5699,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0122213803219475,Compound -6059348091719156802
15,6.0,3.86,6.0,6.0,0.93852,1.57e-07,14916.51,300.0,Compound -1308831947880572470,0.0,20.0,3.2e-06,6048.2027,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -1308831947880572470
16,6.0,274.02,6.0,6.0,0.98211,0.000248,562.75,300.0,Compound 5347290214695978170,0.0,20.0,0.0021,2509.8768,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1043899309333984,Compound 5347290214695978170
17,6.0,11.49,6.0,6.0,0.90625,1.2e-05,3528.02,300.0,Compound -4817601604105175095,0.0,20.0,0.038,942409.2763,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -4817601604105175095
18,6.0,396.68,6.0,6.0,0.98968,0.129,655.84,300.0,Compound 6011732141319518078,0.0,20.0,0.042,96.9679,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.9040727500853788,Compound 6011732141319518078
19,6.0,3.22,6.0,6.0,0.94875,0.000161,22.59,300.0,Compound -6511272985954153270,0.0,20.0,0.044,82056.2136,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0075092344095414,Compound -6511272985954153270
20,6.0,15.73,6.0,6.0,0.98926,6.12e-08,352.55,300.0,Compound 3328830724228520168,0.0,20.0,0.00027,1315627.1852,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,4.757373105241715e-06,Compound 3328830724228520168
21,6.0,251.4,6.0,6.0,0.93788,0.000205,1032.49,300.0,Compound -3092689016619024093,0.0,20.0,4.3e-05,62.74,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,3.2166703024393186e-08,Compound -3092689016619024093
