Location,Crop,Requested BBCH Code,Allocated BBCH Code,Recommended Application date,Crop Interception(%)
Okehampton,"oil seed rape, summer",73,73,26.06.2001,80
Okehampton,"oil seed rape, summer",74,74,29.06.2001,80
Okehampton,"oil seed rape, summer",75,75,03.07.2001,80
Okehampton,"oil seed rape, summer",76,76,06.07.2001,80
Okehampton,"oil seed rape, summer",77,77,09.07.2001,80
Okehampton,"oil seed rape, summer",78,78,12.07.2001,80
Okehampton,"oil seed rape, summer",79,79,15.07.2001,80
Okehampton,"oil seed rape, summer",80,80,19.07.2001,80
Okehampton,"oil seed rape, summer",81,81,22.07.2001,80
Okehampton,"oil seed rape, summer",82,82,25.07.2001,80
Okehampton,"oil seed rape, summer",83,83,28.07.2001,80
Okehampton,"oil seed rape, summer",84,84,01.08.2001,80
Okehampton,"oil seed rape, summer",85,85,04.08.2001,80
Okehampton,"oil seed rape, summer",86,86,07.08.2001,80
Okehampton,"oil seed rape, summer",87,87,10.08.2001,80
Okehampton,"oil seed rape, summer",88,88,14.08.2001,80
Okehampton,"oil seed rape, summer",89,89,17.08.2001,80
Okehampton,"oil seed rape, summer",90,90,20.08.2001,90
Okehampton,"oil seed rape, summer",91,97,27.08.2001,90
Okehampton,"oil seed rape, summer",92,97,27.08.2001,90
Okehampton,"oil seed rape, summer",93,97,27.08.2001,90
Okehampton,"oil seed rape, summer",94,97,27.08.2001,90
Okehampton,"oil seed rape, summer",95,97,27.08.2001,90
Okehampton,"oil seed rape, summer",96,97,27.08.2001,90
Okehampton,"oil seed rape, summer",97,97,27.08.2001,90
Okehampton,"oil seed rape, summer",98,99,29.08.2001,90
Okehampton,"oil seed rape, summer",99,99,29.08.2001,90
Porto,"oil seed rape, summer",0,0,15.03.2001,0
Porto,"oil seed rape, summer",1,1,16.03.2001,0
Porto,"oil seed rape, summer",2,3,17.03.2001,0
Porto,"oil seed rape, summer",3,3,17.03.2001,0
Porto,"oil seed rape, summer",4,5,19.03.2001,0
Porto,"oil seed rape, summer",5,5,19.03.2001,0
Porto,"oil seed rape, summer",6,7,20.03.2001,0
Porto,"oil seed rape, summer",7,7,20.03.2001,0
Porto,"oil seed rape, summer",8,8,21.03.2001,0
Porto,"oil seed rape, summer",9,9,22.03.2001,0
Porto,"oil seed rape, summer",10,10,23.03.2001,40
Porto,"oil seed rape, summer",11,11,25.03.2001,40
Porto,"oil seed rape, summer",12,12,26.03.2001,40
Porto,"oil seed rape, summer",13,13,28.03.2001,40
Porto,"oil seed rape, summer",14,14,30.03.2001,40
Porto,"oil seed rape, summer",15,15,01.04.2001,40
Porto,"oil seed rape, summer",16,16,02.04.2001,40
Porto,"oil seed rape, summer",17,17,04.04.2001,40
Porto,"oil seed rape, summer",18,18,06.04.2001,40
Porto,"oil seed rape, summer",19,19,08.04.2001,40
Porto,"oil seed rape, summer",20,20,09.04.2001,80
Porto,"oil seed rape, summer",21,21,11.04.2001,80
Porto,"oil seed rape, summer",22,22,13.04.2001,80
Porto,"oil seed rape, summer",23,23,14.04.2001,80
Porto,"oil seed rape, summer",24,24,16.04.2001,80
Porto,"oil seed rape, summer",25,25,18.04.2001,80
Porto,"oil seed rape, summer",26,26,20.04.2001,80
Porto,"oil seed rape, summer",27,27,21.04.2001,80
Porto,"oil seed rape, summer",28,28,23.04.2001,80
Porto,"oil seed rape, summer",29,29,25.04.2001,80
Porto,"oil seed rape, summer",30,30,27.04.2001,80
Porto,"oil seed rape, summer",31,31,28.04.2001,80
Porto,"oil seed rape, summer",32,32,30.04.2001,80
Porto,"oil seed rape, summer",33,33,02.05.2001,80
Porto,"oil seed rape, summer",34,34,03.05.2001,80
Porto,"oil seed rape, summer",35,35,05.05.2001,80
Porto,"oil seed rape, summer",36,36,07.05.2001,80
Porto,"oil seed rape, summer",37,37,09.05.2001,80
Porto,"oil seed rape, summer",38,38,10.05.2001,80
Porto,"oil seed rape, summer",39,39,12.05.2001,80
Porto,"oil seed rape, summer",40,50,14.05.2001,80
Porto,"oil seed rape, summer",41,50,14.05.2001,80
Porto,"oil seed rape, summer",42,50,14.05.2001,80
Porto,"oil seed rape, summer",43,50,14.05.2001,80
Porto,"oil seed rape, summer",44,50,14.05.2001,80
Porto,"oil seed rape, summer",45,50,14.05.2001,80
Porto,"oil seed rape, summer",46,50,14.05.2001,80
Porto,"oil seed rape, summer",47,50,14.05.2001,80
Porto,"oil seed rape, summer",48,50,14.05.2001,80
Porto,"oil seed rape, summer",49,50,14.05.2001,80
Porto,"oil seed rape, summer",50,50,14.05.2001,80
Porto,"oil seed rape, summer",51,51,15.05.2001,80
Porto,"oil seed rape, summer",52,52,17.05.2001,80
Porto,"oil seed rape, summer",53,53,19.05.2001,80
Porto,"oil seed rape, summer",54,55,22.05.2001,80
Porto,"oil seed rape, summer",55,55,22.05.2001,80
Porto,"oil seed rape, summer",56,57,26.05.2001,80
Porto,"oil seed rape, summer",57,57,26.05.2001,80
Porto,"oil seed rape, summer",58,59,29.05.2001,80
Porto,"oil seed rape, summer",59,59,29.05.2001,80
Porto,"oil seed rape, summer",60,60,31.05.2001,80
Porto,"oil seed rape, summer",61,61,03.06.2001,80
Porto,"oil seed rape, summer",62,62,06.06.2001,80
Porto,"oil seed rape, summer",63,63,09.06.2001,80
Porto,"oil seed rape, summer",64,64,11.06.2001,80
Porto,"oil seed rape, summer",65,65,14.06.2001,80
Porto,"oil seed rape, summer",66,67,20.06.2001,80
Porto,"oil seed rape, summer",67,67,20.06.2001,80
Porto,"oil seed rape, summer",68,69,26.06.2001,80
Porto,"oil seed rape, summer",69,69,26.06.2001,80
Porto,"oil seed rape, summer",70,71,02.07.2001,80
Porto,"oil seed rape, summer",71,71,02.07.2001,80
Porto,"oil seed rape, summer",72,72,04.07.2001,80
Porto,"oil seed rape, summer",73,73,07.07.2001,80
Porto,"oil seed rape, summer",74,74,10.07.2001,80
Porto,"oil seed rape, summer",75,75,13.07.2001,80
Porto,"oil seed rape, summer",76,76,16.07.2001,80
Porto,"oil seed rape, summer",77,77,19.07.2001,80
Porto,"oil seed rape, summer",78,78,22.07.2001,80
Porto,"oil seed rape, summer",79,79,24.07.2001,80
Porto,"oil seed rape, summer",80,80,27.07.2001,80
Porto,"oil seed rape, summer",81,81,30.07.2001,80
Porto,"oil seed rape, summer",82,82,02.08.2001,80
Porto,"oil seed rape, summer",83,83,05.08.2001,80
Porto,"oil seed rape, summer",84,84,08.08.2001,80
Porto,"oil seed rape, summer",85,85,11.08.2001,80
Porto,"oil seed rape, summer",86,86,14.08.2001,80
Porto,"oil seed rape, summer",87,87,16.08.2001,80
Porto,"oil seed rape, summer",88,88,19.08.2001,80
Porto,"oil seed rape, summer",89,89,22.08.2001,80
Porto,"oil seed rape, summer",90,90,25.08.2001,90
Porto,"oil seed rape, summer",91,97,01.09.2001,90
Porto,"oil seed rape, summer",92,97,01.09.2001,90
Porto,"oil seed rape, summer",93,97,01.09.2001,90
Porto,"oil seed rape, summer",94,97,01.09.2001,90
Porto,"oil seed rape, summer",95,97,01.09.2001,90
Porto,"oil seed rape, summer",96,97,01.09.2001,90
Porto,"oil seed rape, summer",97,97,01.09.2001,90
Porto,"oil seed rape, summer",98,99,03.09.2001,90
Porto,"oil seed rape, summer",99,99,03.09.2001,90
Chateaudun,"oil seed rape, winter",0,0,30.08.2001,0
Chateaudun,"oil seed rape, winter",1,1,31.08.2001,0
Chateaudun,"oil seed rape, winter",2,3,02.09.2001,0
Chateaudun,"oil seed rape, winter",3,3,02.09.2001,0
Chateaudun,"oil seed rape, winter",4,5,03.09.2001,0
Chateaudun,"oil seed rape, winter",5,5,03.09.2001,0
Chateaudun,"oil seed rape, winter",6,7,05.09.2001,0
Chateaudun,"oil seed rape, winter",7,7,05.09.2001,0
Chateaudun,"oil seed rape, winter",8,8,06.09.2001,0
Chateaudun,"oil seed rape, winter",9,9,07.09.2001,0
Chateaudun,"oil seed rape, winter",10,10,08.09.2001,40
Chateaudun,"oil seed rape, winter",11,11,09.09.2001,40
Chateaudun,"oil seed rape, winter",12,12,11.09.2001,40
Chateaudun,"oil seed rape, winter",13,13,12.09.2001,40
Chateaudun,"oil seed rape, winter",14,14,14.09.2001,40
Chateaudun,"oil seed rape, winter",15,15,15.09.2001,40
Chateaudun,"oil seed rape, winter",16,16,16.09.2001,40
Chateaudun,"oil seed rape, winter",17,17,18.09.2001,40
Chateaudun,"oil seed rape, winter",18,18,19.09.2001,40
Chateaudun,"oil seed rape, winter",19,19,21.09.2001,40
Chateaudun,"oil seed rape, winter",20,20,22.09.2001,80
Chateaudun,"oil seed rape, winter",21,21,02.03.2002,80
Chateaudun,"oil seed rape, winter",22,22,03.03.2002,80
Chateaudun,"oil seed rape, winter",23,23,04.03.2002,80
Chateaudun,"oil seed rape, winter",24,24,05.03.2002,80
Chateaudun,"oil seed rape, winter",25,25,06.03.2002,80
Chateaudun,"oil seed rape, winter",26,26,07.03.2002,80
Chateaudun,"oil seed rape, winter",27,27,08.03.2002,80
Chateaudun,"oil seed rape, winter",28,28,09.03.2002,80
Chateaudun,"oil seed rape, winter",29,29,10.03.2002,80
Chateaudun,"oil seed rape, winter",30,30,11.03.2002,80
Chateaudun,"oil seed rape, winter",31,31,13.03.2002,80
Chateaudun,"oil seed rape, winter",32,32,15.03.2002,80
Chateaudun,"oil seed rape, winter",33,33,17.03.2002,80
Chateaudun,"oil seed rape, winter",34,34,19.03.2002,80
Chateaudun,"oil seed rape, winter",35,35,21.03.2002,80
Chateaudun,"oil seed rape, winter",36,36,23.03.2002,80
Chateaudun,"oil seed rape, winter",37,37,25.03.2002,80
Chateaudun,"oil seed rape, winter",38,38,27.03.2002,80
Chateaudun,"oil seed rape, winter",39,39,29.03.2002,80
Chateaudun,"oil seed rape, winter",40,50,31.03.2002,80
Chateaudun,"oil seed rape, winter",41,50,31.03.2002,80
Chateaudun,"oil seed rape, winter",42,50,31.03.2002,80
Chateaudun,"oil seed rape, winter",43,50,31.03.2002,80
Chateaudun,"oil seed rape, winter",44,50,31.03.2002,80
Chateaudun,"oil seed rape, winter",45,50,31.03.2002,80
Chateaudun,"oil seed rape, winter",46,50,31.03.2002,80
Chateaudun,"oil seed rape, winter",47,50,31.03.2002,80
Chateaudun,"oil seed rape, winter",48,50,31.03.2002,80
Chateaudun,"oil seed rape, winter",49,50,31.03.2002,80
Chateaudun,"oil seed rape, winter",50,50,31.03.2002,80
Chateaudun,"oil seed rape, winter",51,51,02.04.2002,80
Chateaudun,"oil seed rape, winter",52,52,04.04.2002,80
Chateaudun,"oil seed rape, winter",53,53,06.04.2002,80
Chateaudun,"oil seed rape, winter",54,55,10.04.2002,80
Chateaudun,"oil seed rape, winter",55,55,10.04.2002,80
Chateaudun,"oil seed rape, winter",56,57,14.04.2002,80
Chateaudun,"oil seed rape, winter",57,57,14.04.2002,80
Chateaudun,"oil seed rape, winter",58,59,18.04.2002,80
Chateaudun,"oil seed rape, winter",59,59,18.04.2002,80
Chateaudun,"oil seed rape, winter",60,60,20.04.2002,80
Chateaudun,"oil seed rape, winter",61,61,23.04.2002,80
Chateaudun,"oil seed rape, winter",62,62,25.04.2002,80
Chateaudun,"oil seed rape, winter",63,63,28.04.2002,80
Chateaudun,"oil seed rape, winter",64,64,01.05.2002,80
Chateaudun,"oil seed rape, winter",65,65,04.05.2002,80
Chateaudun,"oil seed rape, winter",66,67,09.05.2002,80
Chateaudun,"oil seed rape, winter",67,67,09.05.2002,80
Chateaudun,"oil seed rape, winter",68,69,14.05.2002,80
Chateaudun,"oil seed rape, winter",69,69,14.05.2002,80
Chateaudun,"oil seed rape, winter",70,71,20.05.2002,80
Chateaudun,"oil seed rape, winter",71,71,20.05.2002,80
Chateaudun,"oil seed rape, winter",72,72,22.05.2002,80
Chateaudun,"oil seed rape, winter",73,73,25.05.2002,80
Chateaudun,"oil seed rape, winter",74,74,28.05.2002,80
Chateaudun,"oil seed rape, winter",75,75,31.05.2002,80
Chateaudun,"oil seed rape, winter",76,76,02.06.2002,80
Chateaudun,"oil seed rape, winter",77,77,05.06.2002,80
Chateaudun,"oil seed rape, winter",78,78,08.06.2002,80
Chateaudun,"oil seed rape, winter",79,79,10.06.2002,80
Chateaudun,"oil seed rape, winter",80,80,13.06.2002,80
Chateaudun,"oil seed rape, winter",81,81,16.06.2002,80
Chateaudun,"oil seed rape, winter",82,82,18.06.2002,80
Chateaudun,"oil seed rape, winter",83,83,21.06.2002,80
Chateaudun,"oil seed rape, winter",84,84,24.06.2002,80
Chateaudun,"oil seed rape, winter",85,85,27.06.2002,80
Chateaudun,"oil seed rape, winter",86,86,29.06.2002,80
Chateaudun,"oil seed rape, winter",87,87,02.07.2002,80
Chateaudun,"oil seed rape, winter",88,88,05.07.2002,80
Chateaudun,"oil seed rape, winter",89,89,07.07.2002,80
Chateaudun,"oil seed rape, winter",90,90,10.07.2002,90
Chateaudun,"oil seed rape, winter",91,97,17.07.2002,90
Chateaudun,"oil seed rape, winter",92,97,17.07.2002,90
Chateaudun,"oil seed rape, winter",93,97,17.07.2002,90
Chateaudun,"oil seed rape, winter",94,97,17.07.2002,90
Chateaudun,"oil seed rape, winter",95,97,17.07.2002,90
Chateaudun,"oil seed rape, winter",96,97,17.07.2002,90
Chateaudun,"oil seed rape, winter",97,97,17.07.2002,90
Chateaudun,"oil seed rape, winter",98,99,19.07.2002,90
Chateaudun,"oil seed rape, winter",99,99,19.07.2002,90
Hamburg,"oil seed rape, winter",0,0,25.08.2001,0
Hamburg,"oil seed rape, winter",1,1,26.08.2001,0
Hamburg,"oil seed rape, winter",2,3,28.08.2001,0
Hamburg,"oil seed rape, winter",3,3,28.08.2001,0
Hamburg,"oil seed rape, winter",4,5,29.08.2001,0
Hamburg,"oil seed rape, winter",5,5,29.08.2001,0
Hamburg,"oil seed rape, winter",6,7,31.08.2001,0
Hamburg,"oil seed rape, winter",7,7,31.08.2001,0
Hamburg,"oil seed rape, winter",8,8,01.09.2001,0
Hamburg,"oil seed rape, winter",9,9,02.09.2001,0
Hamburg,"oil seed rape, winter",10,10,03.09.2001,40
Hamburg,"oil seed rape, winter",11,11,04.09.2001,40
Hamburg,"oil seed rape, winter",12,12,06.09.2001,40
Hamburg,"oil seed rape, winter",13,13,07.09.2001,40
Hamburg,"oil seed rape, winter",14,14,09.09.2001,40
Hamburg,"oil seed rape, winter",15,15,10.09.2001,40
Hamburg,"oil seed rape, winter",16,16,11.09.2001,40
Hamburg,"oil seed rape, winter",17,17,13.09.2001,40
Hamburg,"oil seed rape, winter",18,18,14.09.2001,40
Hamburg,"oil seed rape, winter",19,19,16.09.2001,40
Hamburg,"oil seed rape, winter",20,20,17.09.2001,80
Hamburg,"oil seed rape, winter",21,21,09.04.2002,80
Hamburg,"oil seed rape, winter",22,22,10.04.2002,80
Hamburg,"oil seed rape, winter",23,23,11.04.2002,80
Hamburg,"oil seed rape, winter",24,24,12.04.2002,80
Hamburg,"oil seed rape, winter",25,25,13.04.2002,80
Hamburg,"oil seed rape, winter",26,26,14.04.2002,80
Hamburg,"oil seed rape, winter",27,27,15.04.2002,80
Hamburg,"oil seed rape, winter",28,28,16.04.2002,80
Hamburg,"oil seed rape, winter",29,29,17.04.2002,80
Hamburg,"oil seed rape, winter",30,30,18.04.2002,80
Hamburg,"oil seed rape, winter",31,31,19.04.2002,80
Hamburg,"oil seed rape, winter",32,32,20.04.2002,80
Hamburg,"oil seed rape, winter",33,33,21.04.2002,80
Hamburg,"oil seed rape, winter",34,34,21.04.2002,80
Hamburg,"oil seed rape, winter",35,35,22.04.2002,80
Hamburg,"oil seed rape, winter",36,36,23.04.2002,80
Hamburg,"oil seed rape, winter",37,37,24.04.2002,80
Hamburg,"oil seed rape, winter",38,38,25.04.2002,80
Hamburg,"oil seed rape, winter",39,39,26.04.2002,80
Hamburg,"oil seed rape, winter",40,50,27.04.2002,80
Hamburg,"oil seed rape, winter",41,50,27.04.2002,80
Hamburg,"oil seed rape, winter",42,50,27.04.2002,80
Hamburg,"oil seed rape, winter",43,50,27.04.2002,80
Hamburg,"oil seed rape, winter",44,50,27.04.2002,80
Hamburg,"oil seed rape, winter",45,50,27.04.2002,80
Hamburg,"oil seed rape, winter",46,50,27.04.2002,80
Hamburg,"oil seed rape, winter",47,50,27.04.2002,80
Hamburg,"oil seed rape, winter",48,50,27.04.2002,80
Hamburg,"oil seed rape, winter",49,50,27.04.2002,80
Hamburg,"oil seed rape, winter",50,50,27.04.2002,80
Hamburg,"oil seed rape, winter",51,51,27.04.2002,80
Hamburg,"oil seed rape, winter",52,52,28.04.2002,80
Hamburg,"oil seed rape, winter",53,53,29.04.2002,80
Hamburg,"oil seed rape, winter",54,55,01.05.2002,80
Hamburg,"oil seed rape, winter",55,55,01.05.2002,80
Hamburg,"oil seed rape, winter",56,57,02.05.2002,80
Hamburg,"oil seed rape, winter",57,57,02.05.2002,80
Hamburg,"oil seed rape, winter",58,59,04.05.2002,80
Hamburg,"oil seed rape, winter",59,59,04.05.2002,80
Hamburg,"oil seed rape, winter",60,60,05.05.2002,80
Hamburg,"oil seed rape, winter",61,61,08.05.2002,80
Hamburg,"oil seed rape, winter",62,62,11.05.2002,80
Hamburg,"oil seed rape, winter",63,63,13.05.2002,80
Hamburg,"oil seed rape, winter",64,64,16.05.2002,80
Hamburg,"oil seed rape, winter",65,65,19.05.2002,80
Hamburg,"oil seed rape, winter",66,67,25.05.2002,80
Hamburg,"oil seed rape, winter",67,67,25.05.2002,80
Hamburg,"oil seed rape, winter",68,69,30.05.2002,80
Hamburg,"oil seed rape, winter",69,69,30.05.2002,80
Hamburg,"oil seed rape, winter",70,71,05.06.2002,80
Hamburg,"oil seed rape, winter",71,71,05.06.2002,80
Hamburg,"oil seed rape, winter",72,72,08.06.2002,80
Hamburg,"oil seed rape, winter",73,73,10.06.2002,80
Hamburg,"oil seed rape, winter",74,74,13.06.2002,80
Hamburg,"oil seed rape, winter",75,75,16.06.2002,80
Hamburg,"oil seed rape, winter",76,76,19.06.2002,80
Hamburg,"oil seed rape, winter",77,77,22.06.2002,80
Hamburg,"oil seed rape, winter",78,78,24.06.2002,80
Hamburg,"oil seed rape, winter",79,79,27.06.2002,80
Hamburg,"oil seed rape, winter",80,80,30.06.2002,80
Hamburg,"oil seed rape, winter",81,81,03.07.2002,80
Hamburg,"oil seed rape, winter",82,82,06.07.2002,80
Hamburg,"oil seed rape, winter",83,83,08.07.2002,80
Hamburg,"oil seed rape, winter",84,84,11.07.2002,80
Hamburg,"oil seed rape, winter",85,85,14.07.2002,80
Hamburg,"oil seed rape, winter",86,86,17.07.2002,80
Hamburg,"oil seed rape, winter",87,87,20.07.2002,80
Hamburg,"oil seed rape, winter",88,88,22.07.2002,80
Hamburg,"oil seed rape, winter",89,89,25.07.2002,80
Hamburg,"oil seed rape, winter",90,90,28.07.2002,90
Hamburg,"oil seed rape, winter",91,97,04.08.2002,90
Hamburg,"oil seed rape, winter",92,97,04.08.2002,90
Hamburg,"oil seed rape, winter",93,97,04.08.2002,90
Hamburg,"oil seed rape, winter",94,97,04.08.2002,90
Hamburg,"oil seed rape, winter",95,97,04.08.2002,90
Hamburg,"oil seed rape, winter",96,97,04.08.2002,90
Hamburg,"oil seed rape, winter",97,97,04.08.2002,90
Hamburg,"oil seed rape, winter",98,99,06.08.2002,90
Hamburg,"oil seed rape, winter",99,99,06.08.2002,90
Kremsmunster,"oil seed rape, winter",0,0,25.08.2001,0
Kremsmunster,"oil seed rape, winter",1,1,26.08.2001,0
Kremsmunster,"oil seed rape, winter",2,3,28.08.2001,0
Kremsmunster,"oil seed rape, winter",3,3,28.08.2001,0
Kremsmunster,"oil seed rape, winter",4,5,29.08.2001,0
Kremsmunster,"oil seed rape, winter",5,5,29.08.2001,0
Kremsmunster,"oil seed rape, winter",6,7,31.08.2001,0
Kremsmunster,"oil seed rape, winter",7,7,31.08.2001,0
Kremsmunster,"oil seed rape, winter",8,8,01.09.2001,0
Kremsmunster,"oil seed rape, winter",9,9,02.09.2001,0
Kremsmunster,"oil seed rape, winter",10,10,03.09.2001,40
Kremsmunster,"oil seed rape, winter",11,11,04.09.2001,40
Kremsmunster,"oil seed rape, winter",12,12,06.09.2001,40
Kremsmunster,"oil seed rape, winter",13,13,07.09.2001,40
Kremsmunster,"oil seed rape, winter",14,14,09.09.2001,40
Kremsmunster,"oil seed rape, winter",15,15,10.09.2001,40
Kremsmunster,"oil seed rape, winter",16,16,11.09.2001,40
Kremsmunster,"oil seed rape, winter",17,17,13.09.2001,40
Kremsmunster,"oil seed rape, winter",18,18,14.09.2001,40
Kremsmunster,"oil seed rape, winter",19,19,16.09.2001,40
Kremsmunster,"oil seed rape, winter",20,20,17.09.2001,80
Kremsmunster,"oil seed rape, winter",21,21,06.04.2002,80
Kremsmunster,"oil seed rape, winter",22,22,07.04.2002,80
Kremsmunster,"oil seed rape, winter",23,23,08.04.2002,80
Kremsmunster,"oil seed rape, winter",24,24,09.04.2002,80
Kremsmunster,"oil seed rape, winter",25,25,10.04.2002,80
Kremsmunster,"oil seed rape, winter",26,26,11.04.2002,80
Kremsmunster,"oil seed rape, winter",27,27,12.04.2002,80
Kremsmunster,"oil seed rape, winter",28,28,13.04.2002,80
Kremsmunster,"oil seed rape, winter",29,29,14.04.2002,80
Kremsmunster,"oil seed rape, winter",30,30,15.04.2002,80
Kremsmunster,"oil seed rape, winter",31,31,16.04.2002,80
Kremsmunster,"oil seed rape, winter",32,32,17.04.2002,80
Kremsmunster,"oil seed rape, winter",33,33,18.04.2002,80
Kremsmunster,"oil seed rape, winter",34,34,19.04.2002,80
Kremsmunster,"oil seed rape, winter",35,35,20.04.2002,80
Kremsmunster,"oil seed rape, winter",36,36,21.04.2002,80
Kremsmunster,"oil seed rape, winter",37,37,22.04.2002,80
Kremsmunster,"oil seed rape, winter",38,38,23.04.2002,80
Kremsmunster,"oil seed rape, winter",39,39,24.04.2002,80
Kremsmunster,"oil seed rape, winter",40,50,25.04.2002,80
Kremsmunster,"oil seed rape, winter",41,50,25.04.2002,80
Kremsmunster,"oil seed rape, winter",42,50,25.04.2002,80
Kremsmunster,"oil seed rape, winter",43,50,25.04.2002,80
Kremsmunster,"oil seed rape, winter",44,50,25.04.2002,80
Kremsmunster,"oil seed rape, winter",45,50,25.04.2002,80
Kremsmunster,"oil seed rape, winter",46,50,25.04.2002,80
Kremsmunster,"oil seed rape, winter",47,50,25.04.2002,80
Kremsmunster,"oil seed rape, winter",48,50,25.04.2002,80
Kremsmunster,"oil seed rape, winter",49,50,25.04.2002,80
Kremsmunster,"oil seed rape, winter",50,50,25.04.2002,80
Kremsmunster,"oil seed rape, winter",51,51,26.04.2002,80
Kremsmunster,"oil seed rape, winter",52,52,27.04.2002,80
Kremsmunster,"oil seed rape, winter",53,53,28.04.2002,80
Kremsmunster,"oil seed rape, winter",54,55,30.04.2002,80
Kremsmunster,"oil seed rape, winter",55,55,30.04.2002,80
Kremsmunster,"oil seed rape, winter",56,57,02.05.2002,80
Kremsmunster,"oil seed rape, winter",57,57,02.05.2002,80
Kremsmunster,"oil seed rape, winter",58,59,04.05.2002,80
Kremsmunster,"oil seed rape, winter",59,59,04.05.2002,80
Kremsmunster,"oil seed rape, winter",60,60,05.05.2002,80
Kremsmunster,"oil seed rape, winter",61,61,08.05.2002,80
Kremsmunster,"oil seed rape, winter",62,62,11.05.2002,80
Kremsmunster,"oil seed rape, winter",63,63,13.05.2002,80
Kremsmunster,"oil seed rape, winter",64,64,16.05.2002,80
Kremsmunster,"oil seed rape, winter",65,65,19.05.2002,80
Kremsmunster,"oil seed rape, winter",66,67,25.05.2002,80
Kremsmunster,"oil seed rape, winter",67,67,25.05.2002,80
Kremsmunster,"oil seed rape, winter",68,69,30.05.2002,80
Kremsmunster,"oil seed rape, winter",69,69,30.05.2002,80
Kremsmunster,"oil seed rape, winter",70,71,05.06.2002,80
Kremsmunster,"oil seed rape, winter",71,71,05.06.2002,80
Kremsmunster,"oil seed rape, winter",72,72,08.06.2002,80
Kremsmunster,"oil seed rape, winter",73,73,10.06.2002,80
Kremsmunster,"oil seed rape, winter",74,74,13.06.2002,80
Kremsmunster,"oil seed rape, winter",75,75,16.06.2002,80
Kremsmunster,"oil seed rape, winter",76,76,19.06.2002,80
Kremsmunster,"oil seed rape, winter",77,77,22.06.2002,80
Kremsmunster,"oil seed rape, winter",78,78,24.06.2002,80
Kremsmunster,"oil seed rape, winter",79,79,27.06.2002,80
Kremsmunster,"oil seed rape, winter",80,80,30.06.2002,80
Kremsmunster,"oil seed rape, winter",81,81,03.07.2002,80
